website,name,price,rating,discount,link
Jumia,KAIYUE Flip Cover For  Samsung Galaxy A52S   -   Brown,EGP 160.00,No rating found,No discount found,https://www.jumia.com.eg/kaiyue-flip-cover-for-samsung-galaxy-a52s-brown-132121039.html
Jumia,Tentech Smart Watch Band For Xiaomi Mi Band 3/4 Silicone Sport Strap Breathable Replacement Wristbands For Xiaomi Mi Band M3/M4 Watch Accessories - Black & White,EGP 75.00,5 out of 5,32%,https://www.jumia.com.eg/generic-tentech-smart-watch-band-for-xiaomi-mi-band-34-silicone-sport-strap-breathable-replacement-wristbands-for-xiaomi-mi-band-m3m4-watch-accessories-black-white-59833508.html
Jumia,"Infinix Xpad X1101B Tablet Single SIM, 11 Inch, 256GB, 8+8GB RAM, 4G LTE - Stellar Grey","EGP 9,499.00",No rating found,37%,https://www.jumia.com.eg/infinix-xpad-x1101b-tablet-single-sim-11-inch-256gb-88gb-ram-4g-lte-stellar-grey-133146239.html
Jumia,AY-49 Tripod Stand Kit For Video Blogging With Microphone And Light For Live Black,EGP 259.00,No rating found,48%,https://www.jumia.com.eg/generic-ay-49-tripod-stand-kit-for-video-blogging-with-microphone-and-light-for-live-black-116519904.html
Jumia,XIAOMI Redmi A5 - 4GB RAM 128GB - Ocean Blue,"EGP 4,999.00",4 out of 5,30%,https://www.jumia.com.eg/xiaomi-redmi-a5-4gb-ram-128gb-ocean-blue-131990065.html
Jumia,Infinix Smart 9 - 6.7 Inch - Dual SIM Mobile Phone 4G 64GB/3GB - Mint Green,"EGP 3,969.00",3.3 out of 5,6%,https://www.jumia.com.eg/infinix-smart-9-6.7-inch-dual-sim-mobile-phone-4g-64gb3gb-mint-green-130069519.html
Jumia,"Anker R50i NC Noise Canceling Earbuds, Powerful & Smart, Powerful Bass, 45 Hours Playtime, 2-in-1 Case & Phone Holder, IP54, Wireless Earbuds, Bluetooth 5.4, App Control,","EGP 1,555.00",5 out of 5,48%,https://www.jumia.com.eg/anker-r50i-nc-noise-canceling-earbuds-powerful-smart-powerful-bass-45-hours-playtime-2-in-1-case-phone-holder-ip54-wireless-earbuds-bluetooth-5.4-app-control-125784051.html
Jumia,"Redmi Note 13 4G Cover, With An Ultra-thin Design, Shockproof Polycarbonate And Silicone, With Camera Protection  - BLACK",EGP 165.00,4 out of 5,No discount found,https://www.jumia.com.eg/generic-redmi-note-13-4g-cover-with-an-ultra-thin-design-shockproof-polycarbonate-and-silicone-with-camera-protection-black-130711729.html
Jumia,Earldom PD39- Power Bank 10000mAh Digital Screen - PD22.5W FAST CHARGE - Black,EGP 475.00,4.7 out of 5,32%,https://www.jumia.com.eg/power-bank-with-digital-screen-portable-charger-and-22.5w-pd-fast-charging-black-earldom-mpg1154720.html
Jumia,"OPPO Reno 12 5G Full Protection Case Visa Card Slot, Metal Ring & Slider Camera Cover, Black",EGP 149.00,3.9 out of 5,63%,https://www.jumia.com.eg/generic-oppo-reno-12-5g-full-protection-case-visa-card-slot-metal-ring-slider-camera-cover-black-128658031.html
Jumia,P47 Wireless Bluetooth Headphone & Usb+aux Cable Color-white/black,EGP 235.00,3.9 out of 5,No discount found,https://www.jumia.com.eg/p47-wireless-bluetooth-headphone-whiteblack-generic-mpg823104.html
Jumia,"Anker 322 Usb-C To Lightning Cable Compatible With Iphone, Ipad,Fast Charging - A81B5H11",EGP 790.00,5 out of 5,17%,https://www.jumia.com.eg/anker-322-usb-c-to-lightning-cable-compatible-with-iphone-ipadfast-charging-a81b5h11-116271355.html
Jumia,"Girasole G30-2.4-inch Dual SIM Mobile Phone - gold, Earphone Free, 12 Months Warranty",EGP 585.00,5 out of 5,25%,https://www.jumia.com.eg/girasole-g30-2.4-inch-dual-sim-mobile-phone-gold-earphone-free-12-months-warranty-133374523.html
Jumia,Transparent Cover Compatible With The Samsung Galaxy S24 Ultra,EGP 120.00,No rating found,No discount found,https://www.jumia.com.eg/generic-transparent-cover-compatible-with-the-samsung-galaxy-s24-ultra-130613376.html
Jumia,P 47 Wireless Headphones - Lime Green,EGP 171.75,4.2 out of 5,31%,https://www.jumia.com.eg/p-47-wireless-headphones-lime-green-generic-mpg781317.html
Jumia,Anker A2620L22 - Usb Charger Powerport Mini Dual Port Phone Charger - Super Compact Usb Wall Charger 2.4a Output - White,EGP 379.00,5 out of 5,12%,https://www.jumia.com.eg/anker-a2620l22-usb-charger-powerport-mini-dual-port-phone-charger-super-compact-usb-wall-charger-2.4a-output-white-56707527.html
Jumia,Samsung Galaxy S24 FE Mobile Phone – Dual SIM – 5G – 256GB – 8GB RAM – Blue,"EGP 33,999.00",No rating found,23%,https://www.jumia.com.eg/samsung-galaxy-s24-fe-mobile-phone-dual-sim-5g-256gb-8gb-ram-blue-133517796.html
Jumia,"Honor 200 Pro Transparent Anti Fall Shockproof Case Full Protection Cover with Camera Sheild, Clear With Back Frame",EGP 125.00,5 out of 5,69%,https://www.jumia.com.eg/generic-honor-200-pro-transparent-anti-fall-shockproof-case-full-protection-cover-with-camera-sheild-clear-with-back-frame-128790705.html
Jumia,For IPhone 13 / 13 Pro Privacy Tempered Glass Screen Protector,EGP 85.00,3.9 out of 5,No discount found,https://www.jumia.com.eg/for-iphone-13-13-pro-privacy-tempered-glass-screen-protector-generic-mpg856261.html
Jumia,"Huawei WATCH FIT 3 Smartwatch, 1.82"" AMOLED Display, Ultra-Slim Design, All-Round Fitness Management, Comprehensive Health Management, Durable Battery Life, Compatible with iOS & Android, Black","EGP 5,299.00",No rating found,12%,https://www.jumia.com.eg/huawei-watch-fit-3-smartwatch-1.82-amoled-display-ultra-slim-design-all-round-fitness-management-comprehensive-health-management-durable-battery-life-compatible-with-ios-android-black-126945195.html
Jumia,"Tin Tech With Apple Watch Series Ultra/Ultra 2 Band 49mm 45mm 44mm 42mm, Nylon Sports Trail Loop Band For Apple Watch Ultra/SE 1/2/3/4/5/6/7/ 8, – Yellow / Beige",EGP 125.00,1 out of 5,54%,https://www.jumia.com.eg/generic-tin-tech-with-apple-watch-series-ultraultra-2-band-49mm-45mm-44mm-42mm-nylon-sports-trail-loop-band-for-apple-watch-ultrase-1234567-8-yellow-beige-53512966.html
Jumia,Honor X9c 5G- 6.78-inch 12GB/256GB Dual Sim  Mobile Phone - Sunrise Orange,"EGP 18,140.00",4.7 out of 5,17%,https://www.jumia.com.eg/x9c-5g-6.78-inch-12gb256gb-dual-sim-mobile-phone-sunrise-orange-honor-mpg3818148.html
Jumia,Iphone 16 Pro Max Anti Shock TPU FLEXIBLE Transperent Case,EGP 69.00,5 out of 5,No discount found,https://www.jumia.com.eg/generic-iphone-16-pro-max-anti-shock-tpu-flexible-transperent-case-129862320.html
Jumia,22mm Silicone Leather Replacement Strap Watchband For Samsung Gear S3 Watchs Frontier/Classic 46mm - Camel Silver Buckle,EGP 180.00,4 out of 5,40%,https://www.jumia.com.eg/generic-22mm-silicone-leather-replacement-strap-watchband-for-samsung-gear-s3-watchs-frontierclassic-46mm-camel-silver-buckle-25952352.html
Jumia,Oraimo  OTW-330 FreePods Lite Earbuds,EGP 719.00,4.4 out of 5,20%,https://www.jumia.com.eg/oraimo-otw-330-freepods-lite-earbuds-125126194.html
Jumia,KIOXIA LMEX1L064GG2 MicroSD EXCERIA 64GB,EGP 330.00,3.7 out of 5,27%,https://www.jumia.com.eg/kioxia-lmex1l064gg2-microsd-exceria-64gb-38729718.html
Jumia,"LITO - High Definition Tempered Glass Screen Protector With Edge To Edge Coverage , Black Edge For Motorola Moto G35",EGP 139.00,No rating found,No discount found,https://www.jumia.com.eg/generic-lito-high-definition-tempered-glass-screen-protector-with-edge-to-edge-coverage-black-edge-for-motorola-moto-g35-131654568.html
Jumia,Over Ear Led Stereo Hedphone Color-black,EGP 229.50,4 out of 5,17%,https://www.jumia.com.eg/generic-over-ear-led-stereo-hedphone-color-black-44829722.html
Jumia,Back Case + Glass Screen Protector For Xiaomi Mi 9T,EGP 140.00,No rating found,No discount found,https://www.jumia.com.eg/generic-back-case-glass-screen-protector-for-xiaomi-mi-9t-132118137.html
Jumia,Airpods Pro  Protective Silicone Case - Pink,EGP 39.00,3 out of 5,68%,https://www.jumia.com.eg/generic-airpods-pro-protective-silicone-case-pink-26843259.html
Jumia,"Energizer Power Bank 20,000Mah Fast Charging Dual USB-A 22.5W , 18W(9V\2A)","EGP 2,099.00",No rating found,16%,https://www.jumia.com.eg/energizer-power-bank-20000mah-fast-charging-dual-usb-a-22.5w-18w9v2a-38483865.html
Jumia,Pubg Full Hand Gaming Gloves With Free 2 Pubg Finger,EGP 175.00,4 out of 5,No discount found,https://www.jumia.com.eg/generic-pubg-full-hand-gaming-gloves-with-free-2-pubg-finger-130107505.html
Jumia,"Infinix Hot 50i (RAM: 6+6GB, ROM: 128GB ),6.7 Inch, 120Hz IPS LCD Display, Processor: Mediatek Helio G81, 5000 MAhBattery, Android 14, Sleek Black","EGP 5,000.00",5 out of 5,No discount found,https://www.jumia.com.eg/hot-50i-ram-66gb-rom-128gb-6.7-inch-120hz-ips-lcd-display-processor-mediatek-helio-g81-5000-mahbattery-android-14-sleek-black-infinix-mpg3845435.html
Jumia,Go Shopping For Samsung Galaxy A16 Clear Case – Non-Yellowing – Anti-Drop And Shockproof – Compatible With MagSafe Magnetic – Slim Phone Cover For Samsung A16 5G (Clear),EGP 160.00,No rating found,20%,https://www.jumia.com.eg/generic-go-shopping-for-samsung-galaxy-a16-clear-case-non-yellowing-anti-drop-and-shockproof-compatible-with-magsafe-magnetic-slim-phone-cover-for-samsung-a16-5g-clear-132353226.html
Jumia,P9  Bluetooth Wireless Headphone - Red,EGP 288.00,4 out of 5,57%,https://www.jumia.com.eg/generic-p9-bluetooth-wireless-headphone-red-77993163.html
Jumia,Compatible for iPhone 16  Case Clear Magsafe Slim Cover with 4 Corners Built-in Protective Cushion Anti-yellow Anti-collison Transparent Magnetic Cover for Apple iPhone 16,EGP 165.00,5 out of 5,6%,https://www.jumia.com.eg/generic-compatible-for-iphone-16-case-clear-magsafe-slim-cover-with-4-corners-built-in-protective-cushion-anti-yellow-anti-collison-transparent-magnetic-cover-for-apple-iphone-16-130234099.html
Jumia,Go Shopping for Samsung Galaxy A06 5G Case – Non-Yellowing – Anti-Drop and Shockproof – Compatible with MagSafe Magnetic – Slim Phone Cover for Samsung Galaxy A06 5G (Clear),EGP 149.00,No rating found,26%,https://www.jumia.com.eg/generic-go-shopping-for-samsung-galaxy-a06-5g-case-non-yellowing-anti-drop-and-shockproof-compatible-with-magsafe-magnetic-slim-phone-cover-for-samsung-galaxy-a06-5g-clear-133549659.html
Jumia,"Case for Samsung Galaxy S25 Ultra 5G Silicone Case, TPU Rubber Gel Cover Support Wireless Charging, Anti-Scratch Shockproof Bumper Slim Fit (Black, Samsung Galaxy S25 Ultra 5G)",EGP 230.00,No rating found,No discount found,https://www.jumia.com.eg/case-for-samsung-galaxy-s25-ultra-5g-silicone-case-tpu-rubber-gel-cover-support-wireless-charging-anti-scratch-shockproof-bumper-slim-fit-black-samsung-galaxy-s25-ultra-5g-generic-mpg3848123.html
Jumia,"Magnetic Case For Samsung Galaxy A55 5G, Compatible With MagSafe, Anti-Shock, Anti-Yellow, Anti-Scratch Transparent Back Silicone + PC Hard Cover, Transparent",EGP 170.00,3 out of 5,43%,https://www.jumia.com.eg/generic-magnetic-case-for-samsung-galaxy-a55-5g-compatible-with-magsafe-anti-shock-anti-yellow-anti-scratch-transparent-back-silicone-pc-hard-cover-transparent-131800650.html
Jumia,Xiaomi Redmi Note 14 (4G) Anti Shock Transperent Case,EGP 95.00,No rating found,No discount found,https://www.jumia.com.eg/generic-xiaomi-redmi-note-14-4g-anti-shock-transperent-case-132479498.html
Jumia,"SODO 1004, Wireless Headphone, Bluetooth V5.0 Hi-Fi Bass Sound, SD Card/AUX Input Support All Audio Devices Via Bluetooth/AUX/On-Ear Headset With Microphone",EGP 440.00,4.8 out of 5,36%,https://www.jumia.com.eg/sodo-1004-wireless-headphone-bluetooth-v5.0-hi-fi-bass-sound-sd-cardaux-input-support-all-audio-devices-via-bluetoothauxon-ear-headset-with-microphone-130593029.html
Jumia,"SODO 1004, Wireless Headphone, Bluetooth V5.0 Hi-Fi Bass Sound, SD Card/AUX Input Support All Audio Devices Via Bluetooth/AUX/On-Ear Headset With Microphone",EGP 440.00,4.8 out of 5,36%,https://www.jumia.com.eg/sodo-1004-wireless-headphone-bluetooth-v5.0-hi-fi-bass-sound-sd-cardaux-input-support-all-audio-devices-via-bluetoothauxon-ear-headset-with-microphone-130593029.html
Jumia,Magnetic Case for Samsung Galaxy A36 Case Compatible with MagSafe Military Drop Protection Shockproof Phone Cover Crystal Clear,EGP 165.00,4 out of 5,17%,https://www.jumia.com.eg/generic-magnetic-case-for-samsung-galaxy-a36-case-compatible-with-magsafe-military-drop-protection-shockproof-phone-cover-crystal-clear-130366206.html
Jumia,Ten Tech Transparent Cover With Anti-shock Corners Made Of Heat-resistant Polyurethane For Huawei Nova 3i – Transparent,EGP 70.00,4.5 out of 5,33%,https://www.jumia.com.eg/generic-ten-tech-transparent-cover-with-anti-shock-corners-made-of-heat-resistant-polyurethane-for-huawei-nova-3i-transparent-51565260.html
Jumia,"Honor 200 Pro - 6.7"" 512GB/12GB Dual SIM 5G Mobile Phone - Moonlight White + Free Honor Choice Watch Black","EGP 30,799.00",No rating found,31%,https://www.jumia.com.eg/honor-200-pro-6.7-512gb12gb-dual-sim-5g-mobile-phone-moonlight-white-free-honor-choice-watch-black-131714881.html
Jumia,"Charging Cable 3 In 1 Supports Fast Charging From (USB) To (Type C, Micro, IPhone) - Black",EGP 99.98,3.4 out of 5,No discount found,https://www.jumia.com.eg/generic-charging-cable-3-in-1-supports-fast-charging-from-usb-to-type-c-micro-iphone-black-77275969.html
Jumia,"High Quality Tempered Glass Screen Protector,  Against Shocks And Sharp Scratches, Covers From Edge To Edge, Compatible With Samsung Galaxy M54 / Samsung Galaxy M55 - BLACK",EGP 89.00,No rating found,No discount found,https://www.jumia.com.eg/generic-high-quality-tempered-glass-screen-protector-against-shocks-and-sharp-scratches-covers-from-edge-to-edge-compatible-withsamsung-galaxy-m54-samsung-galaxy-m55-black-132254399.html
Jumia,Samsung Galaxy A15 Anti Shock Transperent Case,EGP 80.00,4.4 out of 5,No discount found,https://www.jumia.com.eg/generic-samsung-galaxy-a15-anti-shock-transperent-case-59115007.html
Jumia,Xiaomi Redmi MI 11 Lite Anti Shock Transperent Case,EGP 75.00,4.5 out of 5,No discount found,https://www.jumia.com.eg/xiaomi-redmi-mi-11-lite-anti-shock-transperent-case-generic-mpg881801.html
Jumia,SAMSUNG GALAXY A36 Smart View Leather Flip Case  Window Cover Smart  Display - BLACK,EGP 320.00,2.5 out of 5,47%,https://www.jumia.com.eg/generic-samsung-galaxy-a36-smart-view-leather-flip-case-window-cover-smart-display-black-132479445.html
Jumia,Premium Quality Magnetic Charging And Data Cable From Type C To IPhone - 1 Meter - White,EGP 109.80,4.7 out of 5,No discount found,https://www.jumia.com.eg/generic-premium-quality-magnetic-charging-and-data-cable-from-type-c-to-iphone-1-meter-white-24298852.html
Jumia,Samsung Galaxy A06 Premium Tempered Glass Screen Protector - Black,EGP 59.00,4.3 out of 5,No discount found,https://www.jumia.com.eg/generic-samsung-galaxy-a06-premium-tempered-glass-screen-protector-black-130276955.html
Jumia,Ten Tech Transparent  Cover With Anti-shock Corners Made Of Heat-resistant Polyurethane For Samsung Galaxy A52S – Transparent,EGP 75.00,5 out of 5,24%,https://www.jumia.com.eg/generic-ten-tech-transparent-cover-with-anti-shock-corners-made-of-heat-resistant-polyurethane-for-samsung-galaxy-a52s-transparent-49052839.html
Jumia,Vivo Buds XE W33A Wireless Earphones - White,EGP 830.00,3 out of 5,17%,https://www.jumia.com.eg/vivo-buds-xe-w33a-wireless-earphones-white-133006920.html
Jumia,"Soft Silicone Sport Band For Huawei Fit 2 Breathable, Ultra Soft Waterproof Durable Adjustable Wristband By Tentech – Beige",EGP 140.00,2.8 out of 5,22%,https://www.jumia.com.eg/generic-soft-silicone-sport-band-for-huawei-fit-2-breathable-ultra-soft-waterproof-durable-adjustable-wristband-by-tentech-beige-105694370.html
Jumia,Oraimo FreePoda LITE OTW-330,EGP 687.00,4 out of 5,64%,https://www.jumia.com.eg/oraimo-freepoda-lite-otw-330-116270035.html
Jumia,"OPPO Reno 13F - 6.67"" 256GB/12GB Dual SIM 5G Mobile Phone - Graphite Grey","EGP 19,872.00",5 out of 5,5%,https://www.jumia.com.eg/oppo-reno-13f-6.67-256gb12gb-dual-sim-5g-mobile-phone-graphite-grey-130201797.html
Jumia,Ten Tech Transparent Cover With Anti-shock Corners Made Of Heat-resistant Polyurethane For Oppo A58 – Transparent,EGP 73.00,No rating found,39%,https://www.jumia.com.eg/generic-ten-tech-transparent-cover-with-anti-shock-corners-made-of-heat-resistant-polyurethane-for-oppo-a58-transparent-51351143.html
Jumia,Samsung Galaxy A23 (4g) & (5g) Wallet Cover Transperent Case,EGP 90.00,4 out of 5,55%,https://www.jumia.com.eg/generic-samsung-galaxy-a23-4g-5g-wallet-cover-transperent-case-46330675.html
Jumia,Honor 90 Lite Anti Shock Transperent Case,EGP 79.00,4.7 out of 5,No discount found,https://www.jumia.com.eg/generic-honor-90-lite-anti-shock-transperent-case-95718233.html
Jumia,"XIAOMI Redmi 14C Dual SIM, 256GB, 8GB RAM, 4G LTE - Starry Blue","EGP 6,744.00",4.1 out of 5,33%,https://www.jumia.com.eg/redmi-14c-dual-sim-256gb-8gb-ram-4g-lte-starry-blue-xiaomi-mpg3818423.html
Jumia,"TENtech Transparent magnetic protection case compatible with wireless charger for iPhone 11 English mobile phone, anti-shocks and scratches (Snad Pink) Silicone back cover",EGP 149.00,No rating found,32%,https://www.jumia.com.eg/generic-tentech-transparent-magnetic-protection-case-compatible-with-wireless-charger-for-iphone-11-english-mobile-phone-anti-shocks-and-scratches-snad-pink-silicone-back-cover-130485649.html
Jumia,Sport Silicone Strap For Huawei Watch Fit 3 (2024) Bracelet Blue,EGP 135.00,5 out of 5,33%,https://www.jumia.com.eg/generic-sport-silicone-strap-for-huawei-watch-fit-3-2024-bracelet-blue-107796771.html
Jumia,Back Defender Clear Anti Shock Case For Oppo Realme 3,EGP 80.00,4.4 out of 5,No discount found,https://www.jumia.com.eg/generic-back-defender-clear-anti-shock-case-for-oppo-realme-3-40153332.html
Jumia,P9  Bluetooth Wireless Headphone - Black,EGP 299.00,1 out of 5,44%,https://www.jumia.com.eg/generic-p9-bluetooth-wireless-headphone-black-100243516.html
Jumia,Vidvie PB758 Original PowerBank 10000mAh - White,EGP 540.00,3.7 out of 5,55%,https://www.jumia.com.eg/vidvie-pb758-original-powerbank-10000mah-white-131000599.html
Jumia,Sandisk Ultra SDSQUNR-032G-GN3MN 32GB 100MB/s UHS-I MicroSDHC Card - Class 10,EGP 285.00,4.6 out of 5,19%,https://www.jumia.com.eg/sandisk-ultra-sdsqunr-032g-gn3mn-32gb-100mbs-uhs-i-microsdhc-card-class-10-26714641.html
Jumia,AN AN-2304 3 In 1 Bluetooth Speaker With FM Radio Lite RGB Smart LED Wireless Charger - White,EGP 499.00,No rating found,47%,https://www.jumia.com.eg/an-an-2304-3-in-1-bluetooth-speaker-with-fm-radio-lite-rgb-smart-led-wireless-charger-white-132282765.html
Jumia,"360 Degree Flexible Rotation Mobile Phone Holder for Bed, Table, Kitchen, Bathroom Compatible with All Smartphones (Black)",EGP 249.00,No rating found,69%,https://www.jumia.com.eg/generic-360-degree-flexible-rotation-mobile-phone-holder-for-bed-table-kitchen-bathroom-compatible-with-all-smartphones-black-130153314.html
Jumia,Metal Desktop Phone Holder..,EGP 74.25,No rating found,51%,https://www.jumia.com.eg/generic-metal-desktop-phone-holder..-132279249.html
